Geneid	Length
ENSMUSG00000123206	1532
ENSMUSG00000115515	934
ENSMUSG00000140642	312
ENSMUSG00000128050	609
ENSMUSG00000124150	777
ENSMUSG000000328495	6389
ENSMUSG00000115075	272
ENSMUSG00000064644	100
ENSMUSG00000098433	104
ENSMUSG00000123638	992
ENSMUSG00000098630	5028
ENSMUSG00000088105	131
ENSMUSG000000221326	2591
ENSMUSG00000129295	1881
ENSMUSG00002076279	123
ENSMUSG000000421567	10546
ENSMUSG00000115718	4979
ENSMUSG00000119970	1001
ENSMUSG00000022136	5141
ENSMUSG00000130615	503
ENSMUSG00000130574	333
ENSMUSG00000115220	673
ENSMUSG000000421049	12796
ENSMUSG00000123706	614
ENSMUSG00000139821	493
ENSMUSG00000087479	7139
ENSMUSG00000053465	1708
ENSMUSG00000129090	1444
ENSMUSG00000129163	1151
ENSMUSG00000115684	663
ENSMUSG00000129132	1252
ENSMUSG00000137657	2305
ENSMUSG00000115196	220
ENSMUSG00000137697	1232
ENSMUSG00000100274	554
ENSMUSG00000115223	336
ENSMUSG00000115639	1928
ENSMUSG00000124239	1338
ENSMUSG00000044819	3732
ENSMUSG00000127024	115
ENSMUSG00000115133	150
ENSMUSG00000140729	835
ENSMUSG00000115146	6168
ENSMUSG00000143111	1029
ENSMUSG00000143073	602
ENSMUSG00000134711	2447
ENSMUSG000000221398	11993
ENSMUSG00000123731	743
ENSMUSG00000097903	1660
ENSMUSG00000123772	305
ENSMUSG00000138663	912
ENSMUSG00000122249	2694
ENSMUSG000000516155	4191
ENSMUSG00000141899	2606
ENSMUSG00000141939	1330
ENSMUSG00000122035	1878
ENSMUSG00000126769	712
ENSMUSG00000115648	2389
ENSMUSG00000115630	589
ENSMUSG00000090284	797
ENSMUSG00000136555	424
ENSMUSG00000133619	1056
ENSMUSG00000115835	3685
ENSMUSG00000119265	84
ENSMUSG00000141712	551
ENSMUSG00000115163	614
ENSMUSG00000115028	389
ENSMUSG00000136382	981
ENSMUSG00000141015	1574
ENSMUSG00000130303	408
ENSMUSG00000141492	776
ENSMUSG00000141457	689
ENSMUSG000000306621	6001
ENSMUSG00000138738	649
ENSMUSG00000138783	1774
ENSMUSG000000255555	5524
ENSMUSG00000125185	339
ENSMUSG00000137630	869
ENSMUSG00000136806	480
ENSMUSG00000085133	4715
ENSMUSG00000063410	5353
ENSMUSG00000115666	452
ENSMUSG00000115123	1633
ENSMUSG000000255571	4885
ENSMUSG00000115390	1336
ENSMUSG00000115408	205
ENSMUSG000000255580	13398
ENSMUSG00000115443	445
ENSMUSG00000132683	918
ENSMUSG00000102112	3063
ENSMUSG00000041765	2420
ENSMUSG00000050350	1498
ENSMUSG00000051212	2887
ENSMUSG00000127405	359
ENSMUSG00000142585	841
ENSMUSG00000071229	913
ENSMUSG00000142213	756
ENSMUSG00000137933	331
ENSMUSG00000115121	1258
ENSMUSG00000085615	5945
ENSMUSG00000120004	2008
ENSMUSG000000255444	3107
ENSMUSG00000066538	1072
ENSMUSG00000090674	1091
ENSMUSG000000255451	1444
ENSMUSG00000100585	1772
ENSMUSG00000143963	504
ENSMUSG00000115263	5092
ENSMUSG00000119874	107
ENSMUSG00000144007	377
ENSMUSG00000041703	4889
ENSMUSG00000120496	2505
ENSMUSG000000855552	5203
ENSMUSG00000061524	2880
ENSMUSG00000121005	286
ENSMUSG00000131910	1180
ENSMUSG00000075465	1536
ENSMUSG00000093669	639
ENSMUSG00000115652	391
ENSMUSG000000416506	5210
ENSMUSG00000115256	995
ENSMUSG00000115264	2063
ENSMUSG00000131947	220
ENSMUSG000000416256	5462
ENSMUSG00000075463	5435
ENSMUSG000000415949	8280
ENSMUSG00000085423	514
ENSMUSG00000115016	4622
ENSMUSG00000115758	184
ENSMUSG00000000197	14715
ENSMUSG00000115674	2805
ENSMUSG00000128242	1229
ENSMUSG000000329257	4229
ENSMUSG00000082793	448
ENSMUSG00000077481	128
ENSMUSG000000255514	4182
ENSMUSG00000101445	357
ENSMUSG00000082738	541
ENSMUSG00000099994	760
ENSMUSG00000134611	584
ENSMUSG00000115472	282
ENSMUSG00000115191	452
ENSMUSG00000125553	612
ENSMUSG00000108568	285
ENSMUSG00000125512	321
ENSMUSG00000114970	4011
ENSMUSG00000125590	355
ENSMUSG00000115490	857
ENSMUSG00000115035	882
ENSMUSG00000115502	164
ENSMUSG00000141412	301
ENSMUSG00000115013	732
ENSMUSG00000115397	1432
ENSMUSG00000121612	144
ENSMUSG00000133815	1332
ENSMUSG00000114999	2308
ENSMUSG00000125998	397
ENSMUSG00000126038	3446
ENSMUSG000000643734	2842
ENSMUSG00000091119	1358
ENSMUSG000000557373	9053
ENSMUSG00000080595	126
ENSMUSG00000132621	483
ENSMUSG00000138983	949
ENSMUSG00000098177	984
ENSMUSG00002075328	270
ENSMUSG00000127780	744
ENSMUSG00000115843	576
ENSMUSG00000135637	1268
ENSMUSG00000022184	2047
ENSMUSG00000143285	818
ENSMUSG000000419351	5199
ENSMUSG00000115206	102
ENSMUSG00000097662	5703
ENSMUSG00000087221	7382
ENSMUSG000000221865	3701
ENSMUSG00000086297	865
ENSMUSG00000143171	416
ENSMUSG00000115032	334
ENSMUSG00000049148	5042
ENSMUSG000000221817	3556
ENSMUSG00000115259	311
ENSMUSG00000115415	325
ENSMUSG00000115205	999
ENSMUSG000000221550	5915
ENSMUSG00000129033	407
ENSMUSG00000123810	1961
ENSMUSG00000079105	2676
ENSMUSG00000142079	1097
ENSMUSG00000065714	103
ENSMUSG00000141997	790
ENSMUSG00000080720	655
ENSMUSG00000041849	6101
ENSMUSG00000041841	1684
ENSMUSG00000077737	81
ENSMUSG00000068706	482
ENSMUSG000000506970	4655
ENSMUSG00000087532	1401
ENSMUSG000000221517	2163
ENSMUSG000000399426	6648
ENSMUSG00000084024	1235
ENSMUSG00000126558	1908
ENSMUSG00000115748	405
ENSMUSG00000114998	367
ENSMUSG00000114992	529
ENSMUSG00000135431	411
ENSMUSG00000115116	742
ENSMUSG00000127365	186
ENSMUSG00000121619	2475
ENSMUSG00000124486	530
ENSMUSG00000110018	634
ENSMUSG00000131913	322
ENSMUSG00000115185	270
ENSMUSG00000132368	389
ENSMUSG00000125227	646
ENSMUSG00000125268	383
ENSMUSG00002076871	114
ENSMUSG00000115106	859
ENSMUSG00000132337	942
ENSMUSG00000115342	916
ENSMUSG00000142033	1675
ENSMUSG00000115093	860
ENSMUSG00000118903	132
ENSMUSG00000137569	633
ENSMUSG00000135072	2799
ENSMUSG00000135109	439
ENSMUSG000000221507	7342
ENSMUSG00000089771	1107
ENSMUSG00000139781	206
ENSMUSG00000115132	386
ENSMUSG000000221499	2556
ENSMUSG00002076063	276
ENSMUSG000000221487	5384
ENSMUSG00000123040	446
ENSMUSG00000122959	778
ENSMUSG00000123081	597
ENSMUSG00000123003	464
ENSMUSG00000089647	5812
ENSMUSG00000067547	819
ENSMUSG00000122916	598
ENSMUSG00000123116	570
ENSMUSG000000503100	16930
ENSMUSG00000135561	1251
ENSMUSG00000135596	464
ENSMUSG000000221463	12113
ENSMUSG00000133104	1535
ENSMUSG00000142182	1983
ENSMUSG00000104334	695
ENSMUSG00000142144	537
ENSMUSG00000125417	752
ENSMUSG00000125885	656
ENSMUSG000000542633	10776
ENSMUSG00000125973	1645
ENSMUSG00000125941	800
ENSMUSG00000130273	317
ENSMUSG000000429614	6121
ENSMUSG00000143361	590
ENSMUSG00000089966	603
ENSMUSG00000090199	2427
ENSMUSG00000142519	1995
ENSMUSG00000142403	1480
ENSMUSG00000142480	1106
ENSMUSG00000142441	1456
ENSMUSG00000115033	250
ENSMUSG00000103142	376
ENSMUSG00000127774	965
ENSMUSG00000127729	1864
ENSMUSG00000115497	279
ENSMUSG00000115765	1011
ENSMUSG00000140528	404
ENSMUSG00000122081	505
ENSMUSG00000138191	414
ENSMUSG00000022144	3674
ENSMUSG00000039828	3738
ENSMUSG00000116090	586
ENSMUSG00002076238	80
ENSMUSG00000141395	333
ENSMUSG00000141358	1148
ENSMUSG00000022142	11951
ENSMUSG00000039801	13095
ENSMUSG00000143982	1025
ENSMUSG00000064566	111
ENSMUSG00000134131	412
ENSMUSG00000137728	428
ENSMUSG00000022141	9423
ENSMUSG00000143652	1343
ENSMUSG00000115640	203
ENSMUSG00000115591	944
ENSMUSG00000115480	2992
ENSMUSG00000095663	2413
ENSMUSG00000078850	300
ENSMUSG00000115577	157
ENSMUSG00000131954	294
ENSMUSG000000053605	8537
ENSMUSG00000103047	2968
ENSMUSG00000125894	1892
ENSMUSG00000125931	649
ENSMUSG00000107028	820
ENSMUSG00000098190	1010
ENSMUSG000000484249	6890
ENSMUSG00000132699	472
ENSMUSG00000132778	418
ENSMUSG000000222538	5117
ENSMUSG00000128259	502
ENSMUSG000000541153	7874
ENSMUSG00000039704	8588
ENSMUSG00000115409	1208
ENSMUSG000000726642	2670
ENSMUSG000000491522	3102
ENSMUSG00000120282	2525
ENSMUSG00000115147	1542
ENSMUSG00000133198	1435
ENSMUSG00000039676	949
ENSMUSG00000118411	101
ENSMUSG00000003882	4663
ENSMUSG00000122282	361
ENSMUSG000000726633	9916
ENSMUSG00000142596	424
ENSMUSG00000120185	1091
ENSMUSG00002075823	288
ENSMUSG00000130629	1420
ENSMUSG000000052681	15339
ENSMUSG00000130672	157
ENSMUSG00000094814	358
ENSMUSG00000140814	1699
ENSMUSG00000089678	3165
ENSMUSG000000442247	4777
ENSMUSG00000135447	352
ENSMUSG000000222473	2731
ENSMUSG000000222485	7400
ENSMUSG000000222495	2182
ENSMUSG00000091615	828
ENSMUSG00000133669	535
ENSMUSG00000052482	1001
ENSMUSG000000222465	8462
ENSMUSG00000115667	4332
ENSMUSG00000096971	10128
ENSMUSG00000123406	2209
ENSMUSG00000115151	3995
ENSMUSG00000139441	1103
ENSMUSG00000134626	672
ENSMUSG00000139810	1442
ENSMUSG00000115042	385
ENSMUSG00000115285	423
ENSMUSG00000133415	1871
ENSMUSG000000589143	2557
ENSMUSG00000022244	2606
ENSMUSG000000222431	2983
ENSMUSG00000060735	4275
ENSMUSG000000474971	10921
ENSMUSG00000089304	127
ENSMUSG00000022241	5901
ENSMUSG00000126254	1868
ENSMUSG00000115076	3816
ENSMUSG00000138240	576
ENSMUSG00000138203	477
ENSMUSG00000115804	2956
ENSMUSG00000115585	2322
ENSMUSG00000138162	586
ENSMUSG00000136470	871
ENSMUSG00000022206	9389
ENSMUSG00000115240	951
ENSMUSG00000099349	1596
ENSMUSG00002075078	260
ENSMUSG00000136172	1358
ENSMUSG000000222056	3930
ENSMUSG00000136280	1023
ENSMUSG00000136205	1399
ENSMUSG00000107344	363
ENSMUSG00000115441	5083
ENSMUSG00000131742	332
ENSMUSG000000222017	5911
ENSMUSG00002076430	109
ENSMUSG00000084592	83
ENSMUSG00000115017	318
ENSMUSG00000115153	2479
ENSMUSG00000115356	171
ENSMUSG000000394586	7041
ENSMUSG00000115594	455
ENSMUSG00000120063	1043
ENSMUSG00000097221	462
ENSMUSG00000022200	3257
ENSMUSG000000221977	18419
ENSMUSG00000125943	382
ENSMUSG00002076859	101
ENSMUSG00000078300	1002
ENSMUSG00000139544	831
ENSMUSG00000103130	2285
ENSMUSG00000129981	623
ENSMUSG00002076925	101
ENSMUSG00000115201	367
ENSMUSG00000115119	204
ENSMUSG00000142289	363
ENSMUSG00000115024	392
ENSMUSG00000022195	6007
ENSMUSG000000221917	5935
ENSMUSG00000123859	588
ENSMUSG00002075079	140
ENSMUSG00000123820	1609
ENSMUSG00000123019	451
ENSMUSG00000122980	1440
ENSMUSG00000115807	878
ENSMUSG00002075612	100
ENSMUSG00000124463	319
ENSMUSG00000039385	9024
ENSMUSG00000130108	679
ENSMUSG00000135178	2430
ENSMUSG00000130759	601
ENSMUSG00000136313	1778
ENSMUSG00000115347	435
ENSMUSG00000115481	797
ENSMUSG00000115703	289
ENSMUSG00000123354	639
ENSMUSG00000115081	270
ENSMUSG00000115419	1299
ENSMUSG00000115824	513
ENSMUSG00000124558	1161
ENSMUSG00000133660	393
ENSMUSG00000115551	273
ENSMUSG00000115782	1278
ENSMUSG00000095874	885
ENSMUSG00002075345	232
ENSMUSG00000115208	523
ENSMUSG00000114972	417
ENSMUSG00000115266	472
ENSMUSG00000088704	128
ENSMUSG00000115524	282
ENSMUSG00000115633	485
ENSMUSG00000115434	1027
ENSMUSG00000122869	672
ENSMUSG00000138810	506
ENSMUSG00000115614	443
ENSMUSG00000115485	1873
ENSMUSG00000115670	605
ENSMUSG00000025370	3539
ENSMUSG00000115460	1207
ENSMUSG00000115182	605
ENSMUSG00002076679	116
ENSMUSG00000115173	875
ENSMUSG00002075632	308
ENSMUSG00000115192	416
ENSMUSG00000119685	107
ENSMUSG00000115492	912
ENSMUSG00000098150	3530
ENSMUSG00000098222	872
ENSMUSG00000132700	482
ENSMUSG00000115358	93
ENSMUSG00000115766	464
ENSMUSG00000115254	301
ENSMUSG00000084873	1164
ENSMUSG000000223216	10051
ENSMUSG00000127148	643
ENSMUSG00000115815	419
ENSMUSG00000132012	1509
ENSMUSG00000115803	1222
ENSMUSG00000115588	1093
ENSMUSG00000115352	319
ENSMUSG00000114971	1848
ENSMUSG00000115717	983
ENSMUSG00000115516	1598
ENSMUSG00000137567	458
ENSMUSG00000115413	675
ENSMUSG00000115298	635
ENSMUSG00000115233	416
ENSMUSG00000115830	400
ENSMUSG00000127238	614
ENSMUSG00000089320	130
ENSMUSG00000102810	411
ENSMUSG00000115112	757
ENSMUSG00000132762	285
ENSMUSG00000115086	380
ENSMUSG00000115203	297
ENSMUSG00000115122	2423
ENSMUSG000000404520	6305
ENSMUSG00000115155	1973
ENSMUSG00000047565	1537
ENSMUSG00000134300	1036
ENSMUSG00000089258	128
ENSMUSG00002076319	107
ENSMUSG00000115631	288
ENSMUSG00000119035	107
ENSMUSG00000103296	421
ENSMUSG00000122957	1109
ENSMUSG00000123002	622
ENSMUSG00002076535	169
ENSMUSG00000115708	1380
ENSMUSG00000129863	794
ENSMUSG00002075753	107
ENSMUSG000000404206	4554
ENSMUSG00000131025	554
ENSMUSG00000133712	795
ENSMUSG00000021927	963
ENSMUSG00000091194	882
ENSMUSG00000119610	132
ENSMUSG00000115560	1442
ENSMUSG00000121182	309
ENSMUSG00000115193	608
ENSMUSG00000115788	260
ENSMUSG00000087760	158
ENSMUSG00000115129	3861
ENSMUSG00000115365	1947
ENSMUSG00000115586	3243
ENSMUSG00000115341	365
ENSMUSG00000115528	1687
ENSMUSG00000115198	2994
ENSMUSG00000115079	1453
ENSMUSG00000141976	270
ENSMUSG00000141388	725
ENSMUSG00000122450	362
ENSMUSG00000115004	420
ENSMUSG00000115048	274
ENSMUSG00000138538	2109
ENSMUSG00000138576	2498
ENSMUSG00000115607	634
ENSMUSG00000064675	158
ENSMUSG00000115261	4345
ENSMUSG00000097452	11049
ENSMUSG00000125000	3169
ENSMUSG00000051237	5585
ENSMUSG00000115840	352
ENSMUSG00000103315	515
ENSMUSG00000133464	397
ENSMUSG00000115355	3121
ENSMUSG00000134381	1500
ENSMUSG00000140212	654
ENSMUSG00000045763	2009
ENSMUSG00000140286	732
ENSMUSG00000140248	465
ENSMUSG00000115729	9702
ENSMUSG00000056089	4068
ENSMUSG00000115850	4213
ENSMUSG00000115204	2556
ENSMUSG000000222728	10122
ENSMUSG00000115252	3617
ENSMUSG00000089639	328
ENSMUSG00000135380	540
ENSMUSG00000134509	3024
ENSMUSG00000115593	492
ENSMUSG000000222707	4142
ENSMUSG00000134550	544
ENSMUSG00000134472	345
ENSMUSG00000098719	61
ENSMUSG00000134433	478
ENSMUSG00000052253	7130
ENSMUSG00000115335	830
ENSMUSG00000135776	1892
ENSMUSG000000222694	2848
ENSMUSG00000139718	710
ENSMUSG000000435561	6526
ENSMUSG00000115433	796
ENSMUSG00000115399	655
ENSMUSG00000115647	1817
ENSMUSG00000115131	3268
ENSMUSG00000121664	2498
ENSMUSG00000115301	1245
ENSMUSG00000115381	2906
ENSMUSG00000132622	377
ENSMUSG00000137969	323
ENSMUSG00000127568	408
ENSMUSG00000090544	883
ENSMUSG00000088191	131
ENSMUSG00000132814	556
ENSMUSG00000115554	1503
ENSMUSG00000132958	715
ENSMUSG00000132888	589
ENSMUSG00000115138	1482
ENSMUSG00000022265	3610
ENSMUSG00000115568	1897
ENSMUSG00000115543	1621
ENSMUSG00000127138	798
ENSMUSG00000127176	198
ENSMUSG00000046034	1693
ENSMUSG00000098416	65
ENSMUSG00000115578	385
ENSMUSG00000130924	381
ENSMUSG000000560691	3241
ENSMUSG00000130215	780
ENSMUSG000000222631	23395
ENSMUSG00000134214	611
ENSMUSG00000129976	492
ENSMUSG00000133671	1105
ENSMUSG00000115641	807
ENSMUSG00000115161	3433
ENSMUSG00000137825	531
ENSMUSG00000115058	481
ENSMUSG00000115773	4460
ENSMUSG00000140100	1789
ENSMUSG00000115722	363
ENSMUSG00000115839	362
ENSMUSG00000115806	1229
ENSMUSG00000022262	15637
ENSMUSG00000115473	437
ENSMUSG00000141593	306
ENSMUSG00000115156	258
ENSMUSG00000115795	1010
ENSMUSG00000115459	2769
ENSMUSG00000125063	1306
ENSMUSG00000122257	812
ENSMUSG00000142435	939
ENSMUSG00000139819	723
ENSMUSG00000092639	74
ENSMUSG00000136508	898
ENSMUSG00000088621	134
ENSMUSG00000115544	94
ENSMUSG00000130540	1149
ENSMUSG00000089279	73
ENSMUSG00000088045	78
ENSMUSG00000115080	772
ENSMUSG00000130580	1717
ENSMUSG00000065726	178
ENSMUSG000000222401	10316
ENSMUSG00000115073	1390
ENSMUSG00002075037	119
ENSMUSG00000115337	1221
ENSMUSG00000118712	63
ENSMUSG00000135510	560
ENSMUSG00000135466	533
ENSMUSG00000115012	2456
ENSMUSG00000144032	1225
ENSMUSG00000115474	842
ENSMUSG00000138493	1255
ENSMUSG00000138530	757
ENSMUSG00000135612	666
ENSMUSG00000077468	134
ENSMUSG000000391686	1925
ENSMUSG00000134014	743
ENSMUSG00000134054	2147
ENSMUSG00000055416	412
ENSMUSG00000115418	1048
ENSMUSG00000125443	819
ENSMUSG000000222378	8761
ENSMUSG00000115406	1944
ENSMUSG00000131798	596
ENSMUSG00000136736	1607
ENSMUSG00000139418	1783
ENSMUSG00000140794	438
ENSMUSG00000135824	850
ENSMUSG00000134934	1138
ENSMUSG000000222361	957
ENSMUSG00000068964	435
ENSMUSG00000115710	1687
ENSMUSG000000391001	9174
ENSMUSG00000115357	351
ENSMUSG00000115383	513
ENSMUSG00000115224	350
ENSMUSG00000141798	605
ENSMUSG00000132805	373
ENSMUSG000000222356	1424
ENSMUSG000000222346	2766
ENSMUSG000000390652	5248
ENSMUSG00000114995	2064
ENSMUSG00000138959	1413
ENSMUSG00000115188	797
ENSMUSG00000132965	3332
ENSMUSG00000133011	435
ENSMUSG00000115589	2397
ENSMUSG00000123898	2262
ENSMUSG00000129914	237
ENSMUSG00000135171	433
ENSMUSG00000124786	760
ENSMUSG00000115561	1403
ENSMUSG00000130843	913
ENSMUSG00000122449	249
ENSMUSG00000136246	366
ENSMUSG00000045267	1006
ENSMUSG00000096956	7290
ENSMUSG00000133330	2369
ENSMUSG00000107924	656
ENSMUSG00000089317	71
ENSMUSG000000222311	18686
ENSMUSG00000133403	745
ENSMUSG00000133369	1339
ENSMUSG00000115063	786
ENSMUSG00000115749	2778
ENSMUSG00000115317	5435
ENSMUSG00000022261	3527
ENSMUSG00000141470	1538
ENSMUSG00000115140	2185
ENSMUSG000000390071	5026
ENSMUSG00000120284	1692
ENSMUSG00000121683	1992
ENSMUSG00000058101	734
ENSMUSG00000127299	439
ENSMUSG00000127370	597
ENSMUSG00000127221	777
ENSMUSG00002076175	131
ENSMUSG00000115779	2904
ENSMUSG00000127331	351
ENSMUSG00000038984	4010
ENSMUSG00000115362	320
ENSMUSG00000115318	2906
ENSMUSG00000115605	371
ENSMUSG00000115428	2512
ENSMUSG00000120494	1519
ENSMUSG00000115440	150
ENSMUSG00000121114	1646
ENSMUSG000000222557	15347
ENSMUSG00000115276	3745
ENSMUSG00000124991	593
ENSMUSG00002075329	124
ENSMUSG00000131803	637
ENSMUSG00000143135	313
ENSMUSG00000143412	804
ENSMUSG00000022257	1938
ENSMUSG00000115808	1199
ENSMUSG00002076372	52
ENSMUSG000000223247	6258
ENSMUSG00000094447	572
ENSMUSG000000586004	3020
ENSMUSG00000065899	132
ENSMUSG00000115685	1833
ENSMUSG00000143926	1177
ENSMUSG00000143863	442
ENSMUSG00000044726	2383
ENSMUSG00000143896	468
ENSMUSG00000115300	2123
ENSMUSG000000223232	3192
ENSMUSG000000223255	3795
ENSMUSG00000115005	139
ENSMUSG00000084607	110
ENSMUSG00000038879	8493
ENSMUSG00000132808	1387
ENSMUSG00000115526	1988
ENSMUSG00000132848	491
ENSMUSG00000132921	329
ENSMUSG00000139293	4638
ENSMUSG00000115360	3250
ENSMUSG00000050963	5586
ENSMUSG00000124183	545
ENSMUSG000000223296	6114
ENSMUSG00000131493	548
ENSMUSG00000131462	681
ENSMUSG00000131425	2632
ENSMUSG00000115345	2534
ENSMUSG00000130669	797
ENSMUSG00000130740	796
ENSMUSG00000022330	3623
ENSMUSG00000115453	1424
ENSMUSG00000133956	640
ENSMUSG00000115829	2298
ENSMUSG000000376461	21273
ENSMUSG00000089133	137
ENSMUSG00000115314	1643
ENSMUSG00000115144	2325
ENSMUSG00000076333	88
ENSMUSG00000077890	78
ENSMUSG00000115040	1019
ENSMUSG00000136283	391
ENSMUSG00000115837	3126
ENSMUSG00000140819	640
ENSMUSG00000115340	2398
ENSMUSG00000115793	2859
ENSMUSG000000143136	3567
ENSMUSG000000376277	5664
ENSMUSG00002075387	255
ENSMUSG00000092230	929
ENSMUSG00000128822	675
ENSMUSG00000048230	4035
ENSMUSG00000124279	424
ENSMUSG00000134060	406
ENSMUSG00000064543	159
ENSMUSG000000459963	624
ENSMUSG000000376173	11167
ENSMUSG00000128119	762
ENSMUSG00000088201	63
ENSMUSG00000115811	707
ENSMUSG000000222800	4434
ENSMUSG00000098457	119
ENSMUSG00000134195	480
ENSMUSG00000115162	852
ENSMUSG00000068579	796
ENSMUSG00000115715	9845
ENSMUSG00000127387	4319
ENSMUSG00000115278	7105
ENSMUSG00000114981	3566
ENSMUSG00000115395	836
ENSMUSG00000127425	509
ENSMUSG00000120582	2812
ENSMUSG00000127598	484
ENSMUSG00000048307	5221
ENSMUSG00000115084	3455
ENSMUSG000000136115	2935
ENSMUSG00000143654	658
ENSMUSG00002075717	126
ENSMUSG000000222836	6540
ENSMUSG00000130855	587
ENSMUSG00000115037	475
ENSMUSG00000115537	225
ENSMUSG00000115127	5069
ENSMUSG00000132244	602
ENSMUSG00000132211	2234
ENSMUSG00000132370	739
ENSMUSG00000132328	1149
ENSMUSG00000132282	1577
ENSMUSG00000132410	787
ENSMUSG00000115834	5250
ENSMUSG00000132066	2921
ENSMUSG00000115103	739
ENSMUSG00000120875	2189
ENSMUSG00000132182	1157
ENSMUSG00000120390	378
ENSMUSG000000222858	4118
ENSMUSG00000141883	1295
ENSMUSG00002074946	74
ENSMUSG00000142008	1375
ENSMUSG00000141926	625
ENSMUSG00000141968	835
ENSMUSG00000130882	392
ENSMUSG00000115750	2359
ENSMUSG00000120545	1298
ENSMUSG00000072618	2108
ENSMUSG00000130094	757
ENSMUSG00000115333	8317
ENSMUSG00000115430	2819
ENSMUSG00000130222	372
ENSMUSG00000130013	3370
ENSMUSG00000130135	822
ENSMUSG00000062397	4981
ENSMUSG00000097259	5938
ENSMUSG00000137781	1888
ENSMUSG00000127355	534
ENSMUSG00000139582	2032
ENSMUSG00000139545	1828
ENSMUSG00000115848	1347
ENSMUSG00000115621	937
ENSMUSG00000130180	904
ENSMUSG00000130138	623
ENSMUSG00000089804	1633
ENSMUSG000000222867	8613
ENSMUSG00000130408	318
ENSMUSG00000089949	664
ENSMUSG00000089811	821
ENSMUSG000000513596	8581
ENSMUSG00000101671	347
ENSMUSG00002076649	126
ENSMUSG00000086992	2841
ENSMUSG00000084316	1447
ENSMUSG00000022288	1001
ENSMUSG00000115157	2712
ENSMUSG00000084382	473
ENSMUSG00000115095	2805
ENSMUSG00000080425	120
ENSMUSG00000122623	608
ENSMUSG00000086125	810
ENSMUSG00000122668	277
ENSMUSG00000086313	817
ENSMUSG00000143784	290
ENSMUSG00000097679	403
ENSMUSG00000115326	3539
ENSMUSG000000222927	9134
ENSMUSG00000085442	466
ENSMUSG00000115249	5822
ENSMUSG00000037487	15388
ENSMUSG00000065852	136
ENSMUSG00000129412	347
ENSMUSG00000115771	2764
ENSMUSG00000128374	1773
ENSMUSG00000128304	546
ENSMUSG00000115680	1508
ENSMUSG00000128411	877
ENSMUSG00000061923	1105
ENSMUSG00000115307	2758
ENSMUSG00000115525	551
ENSMUSG00002075169	109
ENSMUSG00000115057	885
ENSMUSG00000142737	307
ENSMUSG00000137374	567
ENSMUSG00000115437	1042
ENSMUSG000000374651	4179
ENSMUSG00000115456	3129
ENSMUSG00000141919	1430
ENSMUSG00000115009	5834
ENSMUSG00000130953	473
ENSMUSG000000374586	6256
ENSMUSG00000099110	75
ENSMUSG00000115546	1266
ENSMUSG00000144064	1941
ENSMUSG00000102106	3608
ENSMUSG00000115587	1070
ENSMUSG00000114975	106
ENSMUSG00000115491	845
ENSMUSG00000144099	584
ENSMUSG00000128097	732
ENSMUSG00000115547	1301
ENSMUSG00000022295	5601
ENSMUSG00000137126	441
ENSMUSG00000120411	893
ENSMUSG00000115620	2766
ENSMUSG000000222961	4363
ENSMUSG00000114994	3815
ENSMUSG00000136918	2637
ENSMUSG00000115070	1774
ENSMUSG00000097875	2901
ENSMUSG000000222976	4818
ENSMUSG00000115508	851
ENSMUSG00000077470	131
ENSMUSG00000136950	1803
ENSMUSG00000115841	399
ENSMUSG00000054196	1593
ENSMUSG000000222990	6081
ENSMUSG000000223001	10825
ENSMUSG00002075406	108
ENSMUSG00000134786	1915
ENSMUSG00000098021	926
ENSMUSG00000128990	3418
ENSMUSG000000373867	10389
ENSMUSG00000125874	766
ENSMUSG00000144067	368
ENSMUSG00002076488	109
ENSMUSG00000128991	1108
ENSMUSG000000223030	2664
ENSMUSG00000137513	1988
ENSMUSG000000223044	3743
ENSMUSG00000127714	1188
ENSMUSG00000087695	2594
ENSMUSG00000127755	378
ENSMUSG00000127670	1159
ENSMUSG000000223054	4588
ENSMUSG00000126899	643
ENSMUSG00000126928	274
ENSMUSG00000115230	7602
ENSMUSG00000135448	693
ENSMUSG00000115152	466
ENSMUSG00000115739	1976
ENSMUSG00000115712	153
ENSMUSG00000094112	2053
ENSMUSG00002075835	71
ENSMUSG00000115820	2563
ENSMUSG00000056332	1459
ENSMUSG00000139549	4698
ENSMUSG00000115069	1105
ENSMUSG000000223060	9536
ENSMUSG00000132183	653
ENSMUSG00000116397	1423
ENSMUSG00000115975	3945
ENSMUSG00000130749	313
ENSMUSG00000115898	1245
ENSMUSG00000130716	3225
ENSMUSG00000048559	382
ENSMUSG00000130787	2431
ENSMUSG00000116178	414
ENSMUSG00000123855	1574
